file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,Res.1Hz,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
BC29164-2024-11-06.z,-399999.9918754303,46177953.492414996,46577952.27170807,2.300288559221261e-10,1.54827033045406e-11,0.6270064713473606,220.69523102153477,-396564.89038004895,2.3403120095754954e-10,-1.8184983921919827e-09,1.0,0.012614675255097928,0.0001591439494376238,0.500005,1000.0690799386994,2132403322936452.8,5.915707805478119e-18,7.463126122804605e-20,0.2125823607131237,0.0005590091454118792,7.486742710894759e-05,0.8180297469113669,9999.999945871454,1.0030951635769378e+16,1.1846880292101387e-20,1.5866385337343986e-21,10002302850.208242,100.0,1.0,1.0,4.60e+7,527991410157.6852,0.054570388685212946,1.9840801797343004,11.123711989176998,1,0.9677213210486701,0.677213210486701,0.054570388685212946,0.012022854563204295,0.007643716539919347,0.004788462767334684,0.0028671611577504325,0.002011673605325232,0.0014812697789742982,,,9.998824161187793e-10,251.2,15.849,2024-11-21
BC29165-2024-11-06.z,-399999.99911826785,219069.51000092275,611205.3237914124,1.3234121190397935e-09,3.966239831341933e-14,0.4060330382840121,6565291.771394923,-138222.17574770786,1.1083058824353902e-08,-1.7538335561831462e-13,1.0,0.012614675255097928,0.0001591439494376238,0.500005,1000.0690799386994,44607900375.613075,2.8278882041278184e-13,3.567618025004088e-15,7863.185327778202,2.0240522500234e-09,2.0240517863625847e-09,0.9999999792658368,10000.0,5884239.544982869,2.6076834405172887e-12,2.704766552673693e-12,10002302850.208242,100.0,1.0,1.0,2.19e+5,2878651542.577854,0.007272194503933256,0.6939962712849064,5.034674998688458,1,0.963204039170937,0.6320403917093695,0.007272194503933256,0.0027705593119915113,0.002051622480884379,0.0014887750667905485,0.001024932307167042,0.0007769058512014492,0.0006030212524932985,,,1.0001164868009017e-09,100000.0,0.631,2024-11-21
file,Rinf,Ro,Rh,Qh,Ch,Ph,Fh,pRh,pQh,pCh,Rm,Qm,Cm,Pm,Fm,pRm,pQm,pCm,Rl,Ql,Cl,Pl,Fl,pRl,pQl,pCl,Re,Qe,Pe-f,Pe-i,resistance,mismatch,m0,mx,mt,Vp,V(.1ms),V(1ms),V(10),V(100),V(200),V(400),V(800),V(1.2s),V(1.6s),model,comment,Linf,Fhigh,Flow,date/time
BC29263-2024-11-08.z,-1130.3216667397767,6193.202409843502,5473.779599420577,3.229216743626565e-10,2.986954076146962e-11,0.8476576931938912,973428.997998071,-896.9130964647461,5.128620567367073e-10,-1.8229110881381835e-10,1.0,0.012615925576499864,0.0001591645287325726,0.5000010598564011,999.9397752705731,18869970.270900454,6.684176754363052e-10,8.43480548445917e-12,1848.7444771627015,4.323344845258444e-06,2.2741374867790434e-08,0.4792404928147119,3785.528540844528,14553.718845686939,3.852504093064304e-07,2.8888143048313632e-09,10000870150.604128,0.0021541520463803105,0.3719824908332683,0.726470467515486,6259,17632.301013698412,0.00905699243127374,0.640746845499841,4.983617182367316,1,0.9633793646670669,0.6337936466706684,0.00905699243127374,0.002926299361904094,0.002064260764853456,0.0014286350847552234,0.0009398862042205635,0.0006946314113160308,0.0005298883948791118,,,9.998308232247063e-10,1000000.0,0.398,2024-11-21
BC29266-2024-11-08.z,-38645.9329553312,2521334.938679981,1393143.1286907804,9.608608957996159e-08,6.477749027523921e-09,0.4271506527459993,17.636007571404523,-37573.890820370165,1.0164728269405352e-07,-2.4017825543331447e-07,1.0,0.012615755923269618,0.0001591504441084538,0.49999753812098574,1000.0282687457565,1834664007752.3916,6.876325341311208e-15,8.67463706901983e-17,1166836.742944532,2.2916648666316042e-09,4.255563017977995e-11,0.5977739646045646,3205.1843181713743,2926839.290875098,4.908063979296063e-10,1.6965561815346524e-11,10002302775.160591,1.2916570932354334e-06,0.27415222994772287,0.17390843909978776,2.63e+6,11387107997.666565,0.19419344123372131,21.143217166586513,73.27629692717726,1,0.9733298026695293,0.7332980266952926,0.19419344123372131,0.08372464830364432,0.06254151765757728,0.045463655107450866,0.031212682296859823,0.023589464643495452,0.01826389944411708,,,9.999455709421653e-10,1000000.0,0.100,2024-11-21
pattito
pattito
pattito
pattito
pattito
pattito
pattito
pattito
pattito
pattito
pattito
pattito
